latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
36.394,1.92509,313.53,2.44,1.51,2021-08-13,0117,A,87,6.1NRT,296.73,31.37,N
32.95591,3.23188,321.8,1.81,1.32,2021-08-13,0120,A,100,6.1NRT,297.28,42.88,N
32.56236,3.17396,305.54,1.81,1.32,2021-08-13,0120,A,65,6.1NRT,294.78,13.78,N
31.6697,6.05656,330.25,1.2,1.09,2021-08-13,0120,A,100,6.1NRT,303.31,33.77,N
31.6682,6.06903,321.13,1.2,1.09,2021-08-13,0120,A,100,6.1NRT,301.64,20.52,N
31.65998,6.05491,313.6,1.2,1.09,2021-08-13,0120,A,87,6.1NRT,301.57,12.05,N
28.91513,19.78196,315.74,4.14,1.88,2021-08-13,0120,A,92,6.1NRT,294.41,108.62,N
28.91042,19.77595,312.56,4.14,1.88,2021-08-13,0120,A,85,6.1NRT,294.25,89.43,N
31.01811,8.1659,310.52,1.01,1.01,2021-08-13,0120,A,80,6.1NRT,299.5,8.49,N
30.40852,6.54433,310.97,1.11,1.05,2021-08-13,0120,A,81,6.1NRT,298.85,9.18,N
29.11616,9.67115,306.9,1.03,1.01,2021-08-13,0120,A,69,6.1NRT,296.53,5.48,N
29.10715,9.66935,326.85,1.03,1.01,2021-08-13,0120,A,100,6.1NRT,297.15,23.86,N
28.92832,9.75029,304.44,1.04,1.02,2021-08-13,0120,A,25,6.1NRT,289.5,4.76,N
28.91928,9.74847,336,1.04,1.02,2021-08-13,0120,A,100,6.1NRT,291.69,38.14,N
28.91765,9.75893,303.61,1.04,1.02,2021-08-13,0120,A,22,6.1NRT,288.8,4.5,N
29.26916,6.49056,343.35,1.09,1.04,2021-08-13,0120,A,100,6.1NRT,300.47,53.07,N
29.26769,6.50163,316.47,1.09,1.04,2021-08-13,0120,A,93,6.1NRT,299.35,13.72,N
28.63469,9.79209,310.87,1.04,1.02,2021-08-13,0120,A,81,6.1NRT,296.15,9.65,N
28.63759,7.61623,316.04,1.01,1.01,2021-08-13,0120,A,92,6.1NRT,296.04,13.58,N
28.68757,7.19223,308.29,1.03,1.01,2021-08-13,0120,A,74,6.1NRT,298.02,6.66,N
28.68613,7.20266,309.77,1.03,1.01,2021-08-13,0120,A,78,6.1NRT,298.18,7.88,N
27.9242,9.24975,309.25,1.03,1.01,2021-08-13,0120,A,77,6.1NRT,295.17,7.91,N
27.7662,9.19655,306.2,1.02,1.01,2021-08-13,0120,A,67,6.1NRT,293.38,7.11,N
5.66519,6.51604,301.72,1.33,1.14,2021-08-13,0126,A,44,6.1NRT,288.45,7.33,N
5.43312,5.88611,300.1,1.23,1.1,2021-08-13,0126,A,17,6.1NRT,287.3,5.01,N
4.80569,5.31436,305.84,1.16,1.07,2021-08-13,0126,A,38,6.1NRT,293.82,5.4,N
4.30483,7.66837,305.93,1.68,1.28,2021-08-13,0126,A,39,6.1NRT,293.42,10.14,N
4.4557,6.32752,304.34,1.35,1.15,2021-08-13,0126,A,60,6.1NRT,292.76,6.92,N
3.99328,7.29873,307.4,1.6,1.25,2021-08-13,0126,A,54,6.1NRT,293.64,11.16,N
3.46716,5.56677,312.19,1.24,1.11,2021-08-13,0126,A,78,6.1NRT,294.12,12.26,N
3.46661,5.56098,308.79,1.24,1.11,2021-08-13,0126,A,63,6.1NRT,293.81,9.13,N
-20.70641,164.466,310.32,3.53,1.77,2021-08-13,0211,A,31,6.1NRT,291.78,44.6,D
-22.20936,-52.13221,307.46,2.34,1.48,2021-08-13,0139,T,64,6.1NRT,281.1,32.79,N
-22.21408,-52.13803,312.75,2.34,1.48,2021-08-13,0139,T,86,6.1NRT,281.47,48.15,N
-21.42353,-47.40371,312.19,1.13,1.06,2021-08-13,0139,T,84,6.1NRT,287.3,15.56,N
-21.4741,-48.05752,322.36,1.22,1.1,2021-08-13,0139,T,100,6.1NRT,288.86,28.61,N
-20.23784,-40.24544,306.45,1.65,1.26,2021-08-13,0139,T,68,6.1NRT,289.26,15.17,N
-20.52953,-42.33787,300.96,1.21,1.09,2021-08-13,0139,T,36,6.1NRT,285.47,8.15,N
-21.32366,-48.48173,317.9,1.28,1.12,2021-08-13,0139,T,96,6.1NRT,286.01,26.06,N
-20.14416,-42.04357,336.88,1.27,1.12,2021-08-13,0139,T,100,6.1NRT,287.04,57.87,N
-20.14607,-42.05549,306.42,1.27,1.12,2021-08-13,0139,T,68,6.1NRT,285.68,12.94,N
-20.92138,-49.50781,338.03,1.46,1.19,2021-08-13,0139,T,100,6.1NRT,290.13,73.05,N
-20.92304,-49.5217,316.38,1.46,1.2,2021-08-13,0139,T,93,6.1NRT,289.13,28.08,N
-21.00707,-50.65037,313.22,1.76,1.3,2021-08-13,0139,T,87,6.1NRT,288.78,28.59,N
-21.0089,-50.66701,303.79,1.76,1.3,2021-08-13,0139,T,46,6.1NRT,288.2,14.25,N
-20.99531,-50.6516,302.5,1.76,1.3,2021-08-13,0139,T,41,6.1NRT,288.99,12.14,N
-20.99715,-50.6685,300.12,1.76,1.3,2021-08-13,0139,T,18,6.1NRT,288.86,9.66,N
-20.33348,-46.62989,300.3,1.04,1.02,2021-08-13,0139,T,24,6.1NRT,288.32,5.13,N
-19.87045,-45.02145,312.97,1,1,2021-08-13,0139,T,86,6.1NRT,288.84,13.3,N
-19.87183,-45.031,305.46,1,1,2021-08-13,0139,T,64,6.1NRT,288.16,8.1,N
-20.02859,-47.50069,312.4,1.11,1.05,2021-08-13,0139,T,85,6.1NRT,289.63,13.73,N
-20.02996,-47.51115,326.1,1.11,1.05,2021-08-13,0139,T,100,6.1NRT,290.31,29.05,N
-19.76567,-45.77087,305.98,1,1,2021-08-13,0139,T,66,6.1NRT,288.39,8.77,N
-19.724,-46.40048,307.47,1.02,1.01,2021-08-13,0139,T,72,6.1NRT,288.21,9.71,N
-19.46404,-44.81927,300.19,1.01,1.01,2021-08-13,0139,T,21,6.1NRT,288.78,4.91,N
-19.97641,-49.01526,355.36,1.32,1.14,2021-08-13,0139,T,100,6.1NRT,292.61,114.39,N
-19.96613,-49.01678,301.2,1.32,1.14,2021-08-13,0139,T,39,6.1NRT,289.46,7.94,N
-19.96799,-49.00937,330.28,1.32,1.14,2021-08-13,0139,T,100,6.1NRT,290.09,45.74,N
-19.96959,-49.02201,325.43,1.32,1.14,2021-08-13,0139,T,100,6.1NRT,290.64,37,N
-20.12794,-50.31485,302.96,1.62,1.25,2021-08-13,0139,T,52,6.1NRT,290.71,12.12,N
-19.95299,-48.97299,303.84,1.31,1.14,2021-08-13,0139,T,57,6.1NRT,287.49,11.24,N
-19.95456,-48.98557,314.78,1.32,1.14,2021-08-13,0139,T,90,6.1NRT,287.69,22.57,N
-19.57229,-46.63553,310.57,1.03,1.01,2021-08-13,0139,T,80,6.1NRT,284.47,13.38,N
-19.24333,-46.71061,307.36,1.03,1.01,2021-08-13,0139,T,71,6.1NRT,284.22,10.96,N
-18.8245,-43.86844,308.48,1.08,1.04,2021-08-13,0139,T,75,6.1NRT,289.17,10.45,N
-18.80081,-43.8791,301.52,1.08,1.04,2021-08-13,0139,T,42,6.1NRT,288.34,5.78,N
-17.78625,-40.2082,320.45,1.85,1.33,2021-08-13,0139,T,100,6.1NRT,288.32,48.38,N
-18.42411,-46.69356,301.12,1.02,1.01,2021-08-13,0139,T,38,6.1NRT,288.94,5.28,N
-18.18525,-45.13474,316.59,1.01,1.01,2021-08-13,0139,T,73,6.1NRT,291.31,14.1,N
